0.0085 1 0.106636
0.009 0 0.0213787
0.009 0.0666667 0.0603458
0.009 0.133333 0.133961
0.009 0.2 0.252904
0.009 0.266667 0.412092
0.009 0.333333 0.587308
0.009 0.4 0.744926
0.009 0.466667 0.858228
0.009 0.533333 0.915637
0.009 0.6 0.915636
0.009 0.666667 0.858212
0.009 0.733333 0.744828
0.009 0.8 0.586809
0.009 0.866667 0.409956
0.009 0.933333 0.245209
0.009 1 0.110542
0.0095 0 0.0239202
0.0095 0.0666667 0.0653525
0.0095 0.133333 0.140511
0.0095 0.2 0.258719
0.0095 0.266667 0.414408
0.0095 0.333333 0.584765
0.0095 0.4 0.738523
0.0095 0.466667 0.850152
0.0095 0.533333 0.907342
0.0095 0.6 0.907338
0.0095 0.666667 0.850126
0.0095 0.733333 0.738378
0.0095 0.8 0.584088
0.0095 0.866667 0.411705
0.0095 0.933333 0.249556
0.0095 1 0.114028
0.01 0 0.0264507
0.01 0.0666667 0.0702259
0.01 0.133333 0.146732
0.01 0.2 0.264135
0.01 0.266667 0.416527
0.01 0.333333 0.582367
0.01 0.4 0.732435
0.01 0.466667 0.842285
0.01 0.533333 0.899077
0.01 0.6 0.899071
0.01 0.666667 0.842246
0.01 0.733333 0.732231
0.01 0.8 0.581473
0.01 0.866667 0.413184
0.01 0.933333 0.253403
0.01 1 0.117135
0.0105 0 0.0289541
0.0105 0.0666667 0.0749555
0.0105 0.133333 0.152641
0.0105 0.2 0.269191
0.0105 0.266667 0.418471
0.0105 0.333333 0.580088
0.0105 0.4 0.726624
0.0105 0.466667 0.834618
0.0105 0.533333 0.89087
0.0105 0.6 0.890861
0.0105 0.666667 0.83456
0.0105 0.733333 0.726344
0.0105 0.8 0.57894
0.0105 0.866667 0.414413
0.0105 0.933333 0.2568
0.0105 1 0.1199
0.011 0 0.0314174
0.011 0.0666667 0.0795339
0.011 0.133333 0.158257
0.011 0.2 0.27392
0.011 0.266667 0.420253
0.011 0.333333 0.577908
0.011 0.4 0.721054
0.011 0.466667 0.827141
0.011 0.533333 0.88274
0.011 0.6 0.882727
0.011 0.666667 0.827058
0.011 0.733333 0.720681
0.011 0.8 0.576466
0.011 0.866667 0.415412
0.011 0.933333 0.259793
0.011 1 0.122356
0.0115 0 0.0338304
0.0115 0.0666667 0.0839566
0.0115 0.133333 0.163595
0.0115 0.2 0.278352
0.0115 0.266667 0.421889
0.0115 0.333333 0.575812
0.0115 0.4 0.715699
0.0115 0.466667 0.819846
0.0115 0.533333 0.874704
0.0115 0.6 0.874685
0.0115 0.666667 0.819731
0.0115 0.733333 0.715213
0.0115 0.8 0.574033
0.0115 0.866667 0.416198
0.0115 0.933333 0.262421
0.0115 1 0.124535
0.012 0 0.0361852
0.012 0.0666667 0.0882211
0.012 0.133333 0.16867
0.012 0.2 0.282511
0.012 0.266667 0.42339
0.012 0.333333 0.573784
0.012 0.4 0.710535
0.012 0.466667 0.812724
0.012 0.533333 0.866774
0.012 0.6 0.866747
0.012 0.666667 0.812569
0.012 0.733333 0.709915
0.012 0.8 0.571626
0.012 0.866667 0.416784
0.012 0.933333 0.264717
0.012 1 0.126464
0.0125 0 0.0384756
0.0125 0.0666667 0.0923267
0.0125 0.133333 0.173495
0.0125 0.2 0.286418
0.0125 0.266667 0.424765
0.0125 0.333333 0.571812
0.0125 0.4 0.705541
0.0125 0.466667 0.805768
0.0125 0.533333 0.85896
0.0125 0.6 0.858922
0.0125 0.666667 0.805564
0.0125 0.733333 0.704766
0.0125 0.8 0.569234
0.0125 0.866667 0.417185
0.0125 0.933333 0.266713
0.0125 1 0.128168
0.013 0 0.0406974
0.013 0.0666667 0.096274
0.013 0.133333 0.178083
0.013 0.2 0.290092
0.013 0.266667 0.426022
0.013 0.333333 0.569888
0.013 0.4 0.7007
0.013 0.466667 0.798971
0.013 0.533333 0.851268
0.013 0.6 0.851217
0.013 0.666667 0.798709
0.013 0.733333 0.699747
0.013 0.8 0.566847
0.013 0.866667 0.417413
0.013 0.933333 0.268437
0.013 1 0.129667
0.0135 0 0.0428474
0.0135 0.0666667 0.100065
0.0135 0.133333 0.182447
0.0135 0.2 0.293548
0.0135 0.266667 0.427169
0.0135 0.333333 0.568002
0.0135 0.4 0.695998
0.0135 0.466667 0.792328
0.0135 0.533333 0.843704
0.0135 0.6 0.843637
0.0135 0.666667 0.791996
0.0135 0.733333 0.694843
0.0135 0.8 0.564458
0.0135 0.866667 0.417479
0.0135 0.933333 0.269911
0.0135 1 0.130983
0.014 0 0.0449239
0.014 0.0666667 0.103701
0.014 0.133333 0.186597
0.014 0.2 0.296802
0.014 0.266667 0.428211
0.014 0.333333 0.566147
0.014 0.4 0.691422
0.014 0.466667 0.785832
0.014 0.533333 0.83627
0.014 0.6 0.836185
0.014 0.666667 0.78542
0.014 0.733333 0.690041
0.014 0.8 0.56206
0.014 0.866667 0.417394
0.014 0.933333 0.27116
0.014 1 0.132131
0.0145 0 0.0469257
0.0145 0.0666667 0.107186
0.0145 0.133333 0.190543
0.0145 0.2 0.299866
0.0145 0.266667 0.429154
0.0145 0.333333 0.564317
0.0145 0.4 0.686962
0.0145 0.466667 0.779478
0.0145 0.533333 0.82897
0.0145 0.6 0.828862
0.0145 0.666667 0.778973
0.0145 0.733333 0.68533
0.0145 0.8 0.559649
0.0145 0.866667 0.417167
0.0145 0.933333 0.272201
0.0145 1 0.133128
0.015 0 0.0488526
0.015 0.0666667 0.110524
0.015 0.133333 0.194295
0.015 0.2 0.302751
0.015 0.266667 0.430003
0.015 0.333333 0.562508
0.015 0.4 0.682608
0.015 0.466667 0.773261
0.015 0.533333 0.821803
0.015 0.6 0.821668
0.015 0.666667 0.772651
0.015 0.733333 0.680701
0.015 0.8 0.557222
0.015 0.866667 0.416808
0.015 0.933333 0.273053
0.015 1 0.133987
0.0155 0 0.0507048
0.0155 0.0666667 0.113717
0.0155 0.133333 0.197862
0.0155 0.2 0.305467
0.0155 0.266667 0.430762
0.0155 0.333333 0.560716
0.0155 0.4 0.678353
0.0155 0.466667 0.767176
0.0155 0.533333 0.814769
0.0155 0.6 0.814605
0.0155 0.666667 0.766447
0.0155 0.733333 0.676145
0.0155 0.8 0.554775
0.0155 0.866667 0.416325
0.0155 0.933333 0.27373
0.0155 1 0.134721
0.016 0 0.0524833
0.016 0.0666667 0.116771
0.016 0.133333 0.201252
0.016 0.2 0.308023
0.016 0.266667 0.431435
0.016 0.333333 0.558936
0.016 0.4 0.674189
0.016 0.466667 0.761218
0.016 0.533333 0.807868
0.016 0.6 0.80767
0.016 0.666667 0.760357
0.016 0.733333 0.671655
0.016 0.8 0.552307
0.016 0.866667 0.415726
0.016 0.933333 0.274248
0.016 1 0.13534
0.0165 0 0.054189
0.0165 0.0666667 0.119689
0.0165 0.133333 0.204473
0.0165 0.2 0.310428
0.0165 0.266667 0.432026
0.0165 0.333333 0.557166
0.0165 0.4 0.670111
0.0165 0.466667 0.755383
0.0165 0.533333 0.801098
0.0165 0.6 0.800862
0.0165 0.666667 0.754376
0.0165 0.733333 0.667227
0.0165 0.8 0.549817
0.0165 0.866667 0.415019
0.0165 0.933333 0.27462
0.0165 1 0.135856
0.017 0 0.0558234
0.017 0.0666667 0.122475
0.017 0.133333 0.207532
0.017 0.2 0.312688
0.017 0.266667 0.432538
0.017 0.333333 0.555404
0.017 0.4 0.666112
0.017 0.466667 0.749667
0.017 0.533333 0.794458
0.017 0.6 0.794179
0.017 0.666667 0.7485
0.017 0.733333 0.662854
0.017 0.8 0.547304
0.017 0.866667 0.414209
0.017 0.933333 0.274856
0.017 1 0.136276
0.0175 0 0.0573882
0.0175 0.0666667 0.125135
0.0175 0.133333 0.210437
0.0175 0.2 0.314812
0.0175 0.266667 0.432974
0.0175 0.333333 0.553647
0.0175 0.4 0.662189
0.0175 0.466667 0.744066
0.0175 0.533333 0.787946
0.0175 0.6 0.787619
0.0175 0.666667 0.742725
0.0175 0.733333 0.658533
0.0175 0.8 0.544769
0.0175 0.866667 0.413305
0.0175 0.933333 0.274968
0.0175 1 0.136609
0.018 0 0.058885
0.018 0.0666667 0.127672
0.018 0.133333 0.213193
0.018 0.2 0.316804
0.018 0.266667 0.433337
0.018 0.333333 0.551894
0.018 0.4 0.658336
0.018 0.466667 0.738575
0.018 0.533333 0.781558
0.018 0.6 0.781179
0.018 0.666667 0.737046
0.018 0.733333 0.65426
0.018 0.8 0.542211
0.018 0.866667 0.412312
0.018 0.933333 0.274965
0.018 1 0.136862
0.0185 0 0.0603158
0.0185 0.0666667 0.13009
0.0185 0.133333 0.215807
0.0185 0.2 0.318671
0.0185 0.266667 0.433629
0.0185 0.333333 0.550143
0.0185 0.4 0.65455
0.0185 0.466667 0.733192
0.0185 0.533333 0.775292
0.0185 0.6 0.774856
0.0185 0.666667 0.731461
0.0185 0.733333 0.650031
0.0185 0.8 0.539632
0.0185 0.866667 0.411236
0.0185 0.933333 0.274855
0.0185 1 0.137041
0.019 0 0.0616825
0.019 0.0666667 0.132394
0.019 0.133333 0.218285
0.019 0.2 0.320419
0.019 0.266667 0.433854
0.019 0.333333 0.548394
0.019 0.4 0.650827
0.019 0.466667 0.727911
0.019 0.533333 0.769146
0.019 0.6 0.768649
0.019 0.666667 0.725965
0.019 0.733333 0.645845
0.019 0.8 0.537031
0.019 0.866667 0.410082
0.019 0.933333 0.274648
0.019 1 0.137153
0.0195 0 0.0629871
0.0195 0.0666667 0.134587
0.0195 0.133333 0.220632
0.0195 0.2 0.322052
0.0195 0.266667 0.434014
0.0195 0.333333 0.546644
0.0195 0.4 0.647164
0.0195 0.466667 0.722731
0.0195 0.533333 0.763115
0.0195 0.6 0.762553
0.0195 0.666667 0.720555
0.0195 0.733333 0.641699
0.0195 0.8 0.534411
0.0195 0.866667 0.408856
0.0195 0.933333 0.27435
0.0195 1 0.137202
0.02 0 0.0642317
0.02 0.0666667 0.136674
0.02 0.133333 0.222853
0.02 0.2 0.323575
0.02 0.266667 0.43411
0.02 0.333333 0.544894
0.02 0.4 0.643558
0.02 0.466667 0.717647
0.02 0.533333 0.757199
0.02 0.6 0.756565
0.02 0.666667 0.715229
0.02 0.733333 0.637591
0.02 0.8 0.531771
0.02 0.866667 0.407563
0.02 0.933333 0.273968
0.02 1 0.137195
0.0205 0 0.0654181
0.0205 0.0666667 0.138659
0.0205 0.133333 0.224955
0.0205 0.2 0.324993
0.0205 0.266667 0.434146
0.0205 0.333333 0.543143
0.0205 0.4 0.640007
0.0205 0.466667 0.712656
0.0205 0.533333 0.751392
0.0205 0.6 0.750684
0.0205 0.666667 0.709984
0.0205 0.733333 0.633518
0.0205 0.8 0.529114
0.0205 0.866667 0.406206
0.0205 0.933333 0.273509
0.0205 1 0.137134
0.021 0 0.0665486
0.021 0.0666667 0.140546
0.021 0.133333 0.226941
0.021 0.2 0.32631
0.021 0.266667 0.434124
0.021 0.333333 0.54139
0.021 0.4 0.636508
0.021 0.466667 0.707756
0.021 0.533333 0.745692
0.021 0.6 0.744905
0.021 0.666667 0.704816
0.021 0.733333 0.629481
0.021 0.8 0.52644
0.021 0.866667 0.404792
0.021 0.933333 0.272978
0.021 1 0.137024
0.0215 0 0.0676249
0.0215 0.0666667 0.142337
0.0215 0.133333 0.228815
0.0215 0.2 0.32753
0.0215 0.266667 0.434045
0.0215 0.333333 0.539634
0.0215 0.4 0.633059
0.0215 0.466667 0.702942
0.0215 0.533333 0.740097
0.0215 0.6 0.739226
0.0215 0.666667 0.699723
0.0215 0.733333 0.625478
0.0215 0.8 0.523751
0.0215 0.866667 0.403323
0.0215 0.933333 0.272379
0.0215 1 0.136869
0.022 0 0.068649
0.022 0.0666667 0.144037
0.022 0.133333 0.230584
0.022 0.2 0.328657
0.022 0.266667 0.433911
0.022 0.333333 0.537877
0.022 0.4 0.629657
0.022 0.466667 0.698213
0.022 0.533333 0.734602
0.022 0.6 0.733643
0.022 0.666667 0.694702
0.022 0.733333 0.621507
0.022 0.8 0.521049
0.022 0.866667 0.401803
0.022 0.933333 0.27172
0.022 1 0.136673
0.0225 0 0.0696228
0.0225 0.0666667 0.14565
0.0225 0.133333 0.232249
0.0225 0.2 0.329695
0.0225 0.266667 0.433725
0.0225 0.333333 0.536116
0.0225 0.4 0.626301
0.0225 0.466667 0.693565
0.0225 0.533333 0.729205
0.0225 0.6 0.728155
0.0225 0.666667 0.689753
0.0225 0.733333 0.617567
0.0225 0.8 0.518334
0.0225 0.866667 0.400237
0.0225 0.933333 0.271002
0.0225 1 0.136438
0.023 0 0.0705482
0.023 0.0666667 0.147177
0.023 0.133333 0.233817
0.023 0.2 0.330646
0.023 0.266667 0.433488
0.023 0.333333 0.534352
0.023 0.4 0.622989
0.023 0.466667 0.688995
0.023 0.533333 0.723904
0.023 0.6 0.722758
0.023 0.666667 0.684871
0.023 0.733333 0.613659
0.023 0.8 0.515608
0.023 0.866667 0.398628
0.023 0.933333 0.270232
0.023 1 0.136167
0.0235 0 0.0714269
0.0235 0.0666667 0.148624
0.0235 0.133333 0.235289
0.0235 0.2 0.331515
0.0235 0.266667 0.433202
0.0235 0.333333 0.532585
0.0235 0.4 0.619719
0.0235 0.466667 0.684502
0.0235 0.533333 0.718694
0.0235 0.6 0.717449
0.0235 0.666667 0.680055
0.0235 0.733333 0.609781
0.0235 0.8 0.512873
0.0235 0.866667 0.396978
0.0235 0.933333 0.269413
0.0235 1 0.135863
0.024 0 0.0722607
0.024 0.0666667 0.149992
0.024 0.133333 0.236671
0.024 0.2 0.332304
0.024 0.266667 0.432869
0.024 0.333333 0.530815
0.024 0.4 0.616489
0.024 0.466667 0.680081
0.024 0.533333 0.713573
0.024 0.6 0.712225
0.024 0.666667 0.675304
0.024 0.733333 0.605932
0.024 0.8 0.510129
0.024 0.866667 0.395292
0.024 0.933333 0.268548
0.024 1 0.135529
0.0245 0 0.0730512
0.0245 0.0666667 0.151285
0.0245 0.133333 0.237965
0.0245 0.2 0.333017
0.0245 0.266667 0.432491
0.0245 0.333333 0.529042
0.0245 0.4 0.613298
0.0245 0.466667 0.675732
0.0245 0.533333 0.708539
0.0245 0.6 0.707085
0.0245 0.666667 0.670615
0.0245 0.733333 0.602113
0.0245 0.8 0.507379
0.0245 0.866667 0.393571
0.0245 0.933333 0.267642
0.0245 1 0.135166
0.025 0 0.0738001
0.025 0.0666667 0.152505
0.025 0.133333 0.239174
0.025 0.2 0.333656
0.025 0.266667 0.432068
0.025 0.333333 0.527265
0.025 0.4 0.610145
0.025 0.466667 0.671451
0.025 0.533333 0.703588
0.025 0.6 0.702025
0.025 0.666667 0.665986
0.025 0.733333 0.598322
0.025 0.8 0.504623
0.025 0.866667 0.39182
0.025 0.933333 0.266696
0.025 1 0.134778
0.0255 0 0.0745089
0.0255 0.0666667 0.153656
0.0255 0.133333 0.240303
0.0255 0.2 0.334224
0.0255 0.266667 0.431604
0.0255 0.333333 0.525486
0.0255 0.4 0.607028
0.0255 0.466667 0.667236
0.0255 0.533333 0.698718
0.0255 0.6 0.697043
0.0255 0.666667 0.661416
0.0255 0.733333 0.59456
0.0255 0.8 0.501862
0.0255 0.866667 0.390039
0.0255 0.933333 0.265714
0.0255 1 0.134364
0.026 0 0.0751791
0.026 0.0666667 0.15474
0.026 0.133333 0.241354
0.026 0.2 0.334724
0.026 0.266667 0.431098
0.026 0.333333 0.523702
0.026 0.4 0.603945
0.026 0.466667 0.663085
0.026 0.533333 0.693927
0.026 0.6 0.692137
0.026 0.666667 0.656904
0.026 0.733333 0.590826
0.026 0.8 0.499099
0.026 0.866667 0.388233
0.026 0.933333 0.264699
0.026 1 0.133929
0.0265 0 0.0758123
0.0265 0.0666667 0.155759
0.0265 0.133333 0.24233
0.0265 0.2 0.335158
0.0265 0.266667 0.430553
0.0265 0.333333 0.521916
0.0265 0.4 0.600896
0.0265 0.466667 0.658996
0.0265 0.533333 0.689212
0.0265 0.6 0.687305
0.0265 0.666667 0.652447
0.0265 0.733333 0.58712
0.0265 0.8 0.496333
0.0265 0.866667 0.386402
0.0265 0.933333 0.263653
0.0265 1 0.133472
0.027 0 0.0764097
0.027 0.0666667 0.156716
0.027 0.133333 0.243234
0.027 0.2 0.335529
0.027 0.266667 0.429971
0.027 0.333333 0.520127
0.027 0.4 0.597879
0.027 0.466667 0.654967
0.027 0.533333 0.68457
0.027 0.6 0.682543
0.027 0.666667 0.648044
0.027 0.733333 0.583441
0.027 0.8 0.493567
0.027 0.866667 0.38455
0.027 0.933333 0.262579
0.027 1 0.132997
0.0275 0 0.0769728
0.0275 0.0666667 0.157614
0.0275 0.133333 0.244069
0.0275 0.2 0.335839
0.0275 0.266667 0.429351
0.0275 0.333333 0.518334
0.0275 0.4 0.594893
0.0275 0.466667 0.650995
0.0275 0.533333 0.679999
0.0275 0.6 0.677851
0.0275 0.666667 0.643694
0.0275 0.733333 0.579789
0.0275 0.8 0.490801
0.0275 0.866667 0.382678
0.0275 0.933333 0.261479
0.0275 1 0.132503
0.028 0 0.0775029
0.028 0.0666667 0.158454
0.028 0.133333 0.244837
0.028 0.2 0.336091
0.028 0.266667 0.428697
0.028 0.333333 0.516539
0.028 0.4 0.591937
0.028 0.466667 0.647079
0.028 0.533333 0.675498
0.028 0.6 0.673226
0.028 0.666667 0.639395
0.028 0.733333 0.576165
0.028 0.8 0.488036
0.028 0.866667 0.380789
0.028 0.933333 0.260356
0.028 1 0.131994
0.0285 0 0.0780012
0.0285 0.0666667 0.159239
0.0285 0.133333 0.245541
0.0285 0.2 0.336286
0.0285 0.266667 0.428009
0.0285 0.333333 0.514741
0.0285 0.4 0.58901
0.0285 0.466667 0.643218
0.0285 0.533333 0.671063
0.0285 0.6 0.668666
0.0285 0.666667 0.635147
0.0285 0.733333 0.572567
0.0285 0.8 0.485273
0.0285 0.866667 0.378883
0.0285 0.933333 0.25921
0.0285 1 0.131469
0.029 0 0.0784689
0.029 0.0666667 0.159971
0.029 0.133333 0.246183
0.029 0.2 0.336428
0.029 0.266667 0.427288
0.029 0.333333 0.51294
0.029 0.4 0.586111
0.029 0.466667 0.639408
0.029 0.533333 0.666693
0.029 0.6 0.664169
0.029 0.666667 0.630948
0.029 0.733333 0.568996
0.029 0.8 0.482514
0.029 0.866667 0.376964
0.029 0.933333 0.258044
0.029 1 0.13093
0.0295 0 0.0789071
0.0295 0.0666667 0.160651
0.0295 0.133333 0.246766
0.0295 0.2 0.336516
0.0295 0.266667 0.426535
0.0295 0.333333 0.511136
0.0295 0.4 0.583239
0.0295 0.466667 0.63565
0.0295 0.533333 0.662386
0.0295 0.6 0.659733
0.0295 0.666667 0.626796
0.0295 0.733333 0.565451
0.0295 0.8 0.479759
0.0295 0.866667 0.375032
0.0295 0.933333 0.25686
0.0295 1 0.130379
0.03 0 0.0793171
0.03 0.0666667 0.161283
0.03 0.133333 0.247291
0.03 0.2 0.336555
0.03 0.266667 0.425752
0.03 0.333333 0.50933
0.03 0.4 0.580394
0.03 0.466667 0.63194
0.03 0.533333 0.658139
0.03 0.6 0.655357
0.03 0.666667 0.622691
0.03 0.733333 0.561933
0.03 0.8 0.477008
0.03 0.866667 0.373089
0.03 0.933333 0.255659
0.03 1 0.129816
0.0305 0 0.0796998
0.0305 0.0666667 0.161867
0.0305 0.133333 0.247762
0.0305 0.2 0.336545
0.0305 0.266667 0.42494
0.0305 0.333333 0.507522
0.0305 0.4 0.577573
0.0305 0.466667 0.628277
0.0305 0.533333 0.653951
0.0305 0.6 0.651039
0.0305 0.666667 0.618632
0.0305 0.733333 0.558441
0.0305 0.8 0.474263
0.0305 0.866667 0.371137
0.0305 0.933333 0.254444
0.0305 1 0.129242
0.031 0 0.0800564
0.031 0.0666667 0.162406
0.031 0.133333 0.248179
0.031 0.2 0.336489
0.031 0.266667 0.4241
0.031 0.333333 0.505711
0.031 0.4 0.574778
0.031 0.466667 0.62466
0.031 0.533333 0.64982
0.031 0.6 0.646777
0.031 0.666667 0.614617
0.031 0.733333 0.554975
0.031 0.8 0.471525
0.031 0.866667 0.369176
0.031 0.933333 0.253214
0.031 1 0.128658
